type,t,x,y,z,qx,qy,qz,qw
odom,8.933000,-2.011448,-0.492840,0.008717,0.000007,0.000776,0.000237,1.000000
estimator,1716592599.096601,-2.011072,-0.539410,0.008201,0.000014,0.000783,0.000236,1.000000
real,8.933000,-1.999972,-0.500000,0.008717,0.000007,0.000776,0.000237,1.000000
odom,8.967000,-2.075498,-0.439167,0.008718,0.000009,0.000776,0.000238,1.000000
estimator,1716592599.142706,-1.895433,-1.380328,0.004959,0.000272,-0.000334,0.875202,-0.483757
real,8.967000,-1.999972,-0.500000,0.008718,0.000009,0.000776,0.000238,1.000000
odom,9.001000,-1.950888,-0.480125,0.008722,0.000010,0.000777,0.000239,1.000000
estimator,1716592599.168276,-2.042875,-0.466828,0.008251,0.000010,0.000783,0.000339,1.000000
real,9.001000,-1.999972,-0.500000,0.008722,0.000010,0.000777,0.000239,1.000000
odom,9.035000,-1.989606,-0.466562,0.008727,0.000010,0.000777,0.000240,1.000000
estimator,1716592599.201029,-1.950889,-0.480125,0.008304,0.000011,0.000784,0.000239,1.000000
real,9.035000,-1.999972,-0.500000,0.008727,0.000010,0.000777,0.000240,1.000000
odom,9.069000,-2.062934,-0.471992,0.008723,0.000008,0.000777,0.000241,1.000000
estimator,1716592599.233896,-1.989607,-0.466562,0.008310,0.000011,0.000784,0.000240,1.000000
real,9.069000,-1.999972,-0.500000,0.008723,0.000008,0.000777,0.000241,1.000000
odom,9.103000,-1.938192,-0.488911,0.008717,0.000008,0.000776,0.000242,1.000000
estimator,1716592599.267857,-2.062934,-0.471992,0.008307,0.000010,0.000784,0.000241,1.000000
real,9.103000,-1.999972,-0.500000,0.008717,0.000008,0.000776,0.000242,1.000000
odom,9.137000,-1.921020,-0.509936,0.008736,0.000006,0.000734,0.000242,1.000000
estimator,1716592599.303030,-1.938193,-0.488911,0.008300,0.000009,0.000783,0.000242,1.000000
real,9.137000,-1.998816,-0.500000,0.008736,0.000006,0.000734,0.000242,1.000000
odom,9.171000,-2.095640,-0.508192,0.008738,0.000002,0.000722,0.000243,1.000000
estimator,1716592599.353436,-2.267300,0.344881,0.008885,0.000041,0.000739,0.044364,0.999015
real,9.171000,-1.996505,-0.499998,0.008738,0.000002,0.000722,0.000243,1.000000
odom,9.205000,-2.035423,-0.494421,0.008731,0.000002,0.000743,0.000243,1.000000
estimator,1716592599.374079,-2.008108,-0.508480,0.008447,0.000008,0.000741,0.000198,1.000000
real,9.205000,-1.993036,-0.499997,0.008731,0.000002,0.000743,0.000243,1.000000
odom,9.239000,-2.045513,-0.472942,0.008730,0.000008,0.000752,0.000244,1.000000
estimator,1716592599.406060,-2.035423,-0.494421,0.008571,0.000007,0.000762,0.000243,1.000000
real,9.239000,-1.988412,-0.499995,0.008730,0.000008,0.000752,0.000244,1.000000
odom,9.273000,-1.961977,-0.543486,0.008737,0.000008,0.000745,0.000245,1.000000
estimator,1716592599.439091,-2.045513,-0.472942,0.008570,0.000014,0.000771,0.000244,1.000000
real,9.273000,-1.982632,-0.499992,0.008737,0.000008,0.000745,0.000245,1.000000
odom,9.307000,-1.975808,-0.523884,0.008738,0.000007,0.000738,0.000245,1.000000
estimator,1716592599.472813,-1.961977,-0.543486,0.008573,0.000014,0.000764,0.000245,1.000000
real,9.307000,-1.975696,-0.499988,0.008738,0.000007,0.000738,0.000245,1.000000
odom,9.341000,-1.970697,-0.591588,0.008732,0.000009,0.000748,-0.000594,1.000000
estimator,1716592599.506224,-1.975809,-0.523884,0.008575,0.000012,0.000757,0.000245,1.000000
real,9.341000,-1.967844,-0.499991,0.008732,0.000009,0.000748,-0.000594,1.000000
odom,9.375000,-2.057637,-0.433534,0.008725,0.000012,0.000768,-0.003251,0.999994
estimator,1716592599.557233,-0.731093,3.557377,0.015480,0.000729,-0.000031,0.831604,0.555369
real,9.375000,-1.959458,-0.500022,0.008725,0.000012,0.000768,-0.003251,0.999994
odom,9.409000,-2.014502,-0.497353,0.008728,0.000009,0.000773,-0.005927,0.999982
estimator,1716592599.576410,-1.997511,-0.509541,0.008612,0.000013,0.000767,-0.003269,0.999994
real,9.409000,-1.950609,-0.500102,0.008728,0.000009,0.000773,-0.005927,0.999982
odom,9.443000,-1.904740,-0.448387,0.008726,0.000013,0.000780,-0.008599,0.999963
estimator,1716592599.609614,-2.014502,-0.497353,0.008710,0.000009,0.000772,-0.005927,0.999982
real,9.443000,-1.941760,-0.500230,0.008726,0.000013,0.000780,-0.008599,0.999963
odom,9.477000,-1.959875,-0.571231,0.008724,0.000020,0.000780,-0.011271,0.999936
estimator,1716592599.643186,-1.904740,-0.448387,0.008707,0.000014,0.000780,-0.008599,0.999963
real,9.477000,-1.932911,-0.500406,0.008724,0.000020,0.000780,-0.011271,0.999936
odom,9.511000,-1.983759,-0.484239,0.008722,0.000017,0.000795,-0.013948,0.999902
estimator,1716592599.676472,-1.959875,-0.571231,0.008706,0.000020,0.000779,-0.011271,0.999936
real,9.511000,-1.924530,-0.500616,0.008722,0.000017,0.000795,-0.013948,0.999902
odom,9.545000,-1.838244,-0.480288,0.008727,0.000012,0.000780,-0.016621,0.999862
estimator,1716592599.710324,-1.983759,-0.484239,0.008703,0.000018,0.000795,-0.013948,0.999902
real,9.545000,-1.916149,-0.500872,0.008727,0.000012,0.000780,-0.016621,0.999862
odom,9.579000,-1.838967,-0.458618,0.008728,0.000022,0.000770,-0.019293,0.999814
estimator,1716592599.759503,-1.744311,0.402076,0.008669,0.000036,0.000781,0.014241,0.999898
real,9.579000,-1.907770,-0.501173,0.008728,0.000022,0.000770,-0.019293,0.999814
odom,9.613000,-1.912520,-0.465471,0.008734,0.000025,0.000758,-0.021972,0.999758
estimator,1716592599.779346,-1.814756,-0.470712,0.008673,0.000006,0.000780,-0.025135,0.999684
real,9.613000,-1.898929,-0.501537,0.008734,0.000025,0.000758,-0.021972,0.999758
odom,9.647000,-1.877894,-0.590368,0.008728,0.000024,0.000777,-0.024643,0.999696
estimator,1716592599.812954,-1.912520,-0.465471,0.008718,0.000014,0.000768,-0.021972,0.999758
real,9.647000,-1.890088,-0.501949,0.008728,0.000024,0.000777,-0.024643,0.999696
odom,9.681000,-1.915307,-0.470917,0.008724,0.000028,0.000787,-0.027315,0.999627
estimator,1716592599.846375,-1.877894,-0.590368,0.008714,0.000013,0.000787,-0.024643,0.999696
real,9.681000,-1.881250,-0.502408,0.008724,0.000028,0.000787,-0.027315,0.999627
odom,9.715000,-1.896553,-0.485276,0.008709,0.000035,0.000823,-0.029993,0.999550
estimator,1716592599.880445,-1.915307,-0.470917,0.008708,0.000016,0.000797,-0.027315,0.999627
real,9.715000,-1.873569,-0.502848,0.008709,0.000035,0.000823,-0.029993,0.999550
odom,9.749000,-1.824525,-0.432018,0.008730,0.000034,0.000747,-0.031789,0.999494
estimator,1716592599.914110,-1.896553,-0.485276,0.008693,0.000023,0.000834,-0.029993,0.999550
real,9.749000,-1.865000,-0.503378,0.008730,0.000034,0.000747,-0.031789,0.999494
odom,9.783000,-1.906402,-0.574023,0.008731,0.000028,0.000736,-0.032687,0.999465
estimator,1716592599.976419,-9.046146,0.496719,0.021545,-0.000063,0.000539,-0.097066,0.995278
real,9.783000,-1.856177,-0.503948,0.008731,0.000028,0.000736,-0.032687,0.999465
odom,9.817000,-1.763118,-0.452353,0.008718,0.000036,0.000780,-0.035342,0.999375
estimator,1716592599.985740,-1.839787,-0.506367,0.008727,0.000016,0.000757,-0.038962,0.999240
real,9.817000,-1.847345,-0.504549,0.008718,0.000036,0.000780,-0.035342,0.999375
odom,9.851000,-1.778195,-0.597730,0.008705,0.000036,0.000817,-0.036250,0.999342
estimator,1716592600.018105,-1.763118,-0.452353,0.008806,0.000030,0.000800,-0.035342,0.999375
real,9.851000,-1.838990,-0.505148,0.008705,0.000036,0.000817,-0.036250,0.999342
odom,9.885000,-1.876826,-0.494149,0.008721,0.000034,0.000766,-0.037139,0.999310
estimator,1716592600.051117,-1.778195,-0.597730,0.008795,0.000030,0.000838,-0.036250,0.999342
real,9.885000,-1.830172,-0.505796,0.008721,0.000034,0.000766,-0.037139,0.999310
odom,9.919000,-1.806555,-0.535260,0.008730,0.000039,0.000753,-0.038029,0.999276
estimator,1716592600.084513,-1.876825,-0.494149,0.008814,0.000028,0.000787,-0.037139,0.999310
real,9.919000,-1.821354,-0.506461,0.008730,0.000039,0.000753,-0.038029,0.999276
odom,9.953000,-1.772738,-0.567583,0.008726,0.000041,0.000778,-0.038918,0.999242
estimator,1716592600.118515,-1.806555,-0.535260,0.008820,0.000033,0.000774,-0.038029,0.999276
real,9.953000,-1.812536,-0.507140,0.008726,0.000041,0.000778,-0.038918,0.999242
odom,9.987000,-1.833027,-0.492174,0.008723,0.000038,0.000790,-0.039808,0.999207
estimator,1716592600.172255,21.273034,-12.123924,-0.024497,0.000130,0.000564,-0.180938,0.983494
real,9.987000,-1.803720,-0.507836,0.008723,0.000038,0.000790,-0.039808,0.999207
odom,10.021000,-1.696452,-0.583191,0.008721,0.000041,0.000777,-0.040698,0.999171
estimator,1716592600.188404,-1.777049,-0.531238,0.008827,0.000034,0.000799,-0.039997,0.999199
real,10.021000,-1.794905,-0.508547,0.008721,0.000041,0.000777,-0.040698,0.999171
odom,10.055000,-1.764247,-0.540566,0.008714,0.000046,0.000787,-0.041586,0.999135
estimator,1716592600.221637,-1.696451,-0.583191,0.008916,0.000037,0.000787,-0.040698,0.999171
real,10.055000,-1.786557,-0.509236,0.008714,0.000046,0.000787,-0.041586,0.999135
odom,10.089000,-1.713102,-0.558856,0.008717,0.000039,0.000777,-0.042476,0.999097
estimator,1716592600.255518,-1.764246,-0.540566,0.008911,0.000042,0.000796,-0.041586,0.999135
real,10.089000,-1.778208,-0.509939,0.008717,0.000039,0.000777,-0.042476,0.999097
odom,10.123000,-1.679367,-0.573189,0.008721,0.000038,0.000770,-0.043365,0.999059
estimator,1716592600.288493,-1.713102,-0.558856,0.008912,0.000035,0.000786,-0.042476,0.999097
real,10.123000,-1.769861,-0.510657,0.008721,0.000038,0.000770,-0.043365,0.999059
odom,10.157000,-1.860154,-0.472104,0.008732,0.000042,0.000756,-0.044255,0.999020
estimator,1716592600.323277,-1.679367,-0.573189,0.008916,0.000034,0.000779,-0.043365,0.999059
real,10.157000,-1.761054,-0.511431,0.008732,0.000042,0.000756,-0.044255,0.999020
odom,10.191000,-1.653242,-0.501285,0.008729,0.000046,0.000773,-0.045145,0.998980
estimator,1716592600.374435,0.606596,-2.445509,0.004830,0.000752,-0.000056,0.999014,0.044396
real,10.191000,-1.752245,-0.512221,0.008729,0.000046,0.000773,-0.045145,0.998980
odom,10.225000,-1.802373,-0.435359,0.008720,0.000047,0.000783,-0.046034,0.998940
estimator,1716592600.391774,-1.729397,-0.491563,0.008727,0.000037,0.000765,-0.045793,0.998951
real,10.225000,-1.743438,-0.513026,0.008720,0.000047,0.000783,-0.046034,0.998940
odom,10.259000,-1.727391,-0.504862,0.008710,0.000047,0.000797,-0.046924,0.998898
estimator,1716592600.425792,-1.802373,-0.435359,0.008596,0.000038,0.000774,-0.046034,0.998940
real,10.259000,-1.735099,-0.513804,0.008710,0.000047,0.000797,-0.046924,0.998898
odom,10.293000,-1.810753,-0.425613,0.008717,0.000045,0.000778,-0.047813,0.998856
estimator,1716592600.459743,-1.727392,-0.504862,0.008588,0.000039,0.000788,-0.046924,0.998898
real,10.293000,-1.726759,-0.514596,0.008717,0.000045,0.000778,-0.047813,0.998856
odom,10.327000,-1.702039,-0.462373,0.008723,0.000046,0.000765,-0.048703,0.998813
estimator,1716592600.494340,-1.810753,-0.425613,0.008593,0.000036,0.000769,-0.047813,0.998856
real,10.327000,-1.718420,-0.515404,0.008723,0.000046,0.000765,-0.048703,0.998813
odom,10.361000,-1.679088,-0.438004,0.008732,0.000047,0.000754,-0.049594,0.998769
estimator,1716592600.527422,-1.702039,-0.462373,0.008601,0.000038,0.000756,-0.048703,0.998813
real,10.361000,-1.709622,-0.516272,0.008732,0.000047,0.000754,-0.049594,0.998769
odom,10.395000,-1.784824,-0.606733,0.008724,0.000042,0.000778,-0.050483,0.998725
estimator,1716592600.606037,-0.665262,-1.758891,0.006878,0.000027,0.000739,-0.073993,0.997259
real,10.395000,-1.700823,-0.517155,0.008724,0.000042,0.000778,-0.050483,0.998725
odom,10.429000,-1.604049,-0.433007,0.008716,0.000045,0.000788,-0.051372,0.998679
estimator,1716592600.611693,-1.710747,-0.530346,0.008644,0.000038,0.000746,-0.049669,0.998765
real,10.429000,-1.692025,-0.518055,0.008716,0.000045,0.000788,-0.051372,0.998679
odom,10.463000,-1.777003,-0.613294,0.008721,0.000052,0.000798,-0.052263,0.998633
estimator,1716592600.630033,-1.604049,-0.433007,0.008745,0.000040,0.000756,-0.051372,0.998679
real,10.463000,-1.683695,-0.518921,0.008721,0.000052,0.000798,-0.052263,0.998633
odom,10.497000,-1.761189,-0.551479,0.008725,0.000051,0.000772,-0.053152,0.998586
estimator,1716592600.663824,-1.777003,-0.613294,0.008741,0.000047,0.000766,-0.052263,0.998633
real,10.497000,-1.675364,-0.519803,0.008725,0.000051,0.000772,-0.053152,0.998586
odom,10.531000,-1.626851,-0.543867,0.008725,0.000046,0.000764,-0.054041,0.998538
estimator,1716592600.696824,-1.761189,-0.551479,0.008745,0.000047,0.000741,-0.053152,0.998586
real,10.531000,-1.667034,-0.520700,0.008725,0.000046,0.000764,-0.054041,0.998538
odom,10.565000,-1.613098,-0.561998,0.008723,0.000042,0.000756,-0.054051,0.998538
estimator,1716592600.730755,-1.626851,-0.543867,0.008754,0.000041,0.000732,-0.054041,0.998538
real,10.565000,-1.658251,-0.521653,0.008723,0.000042,0.000756,-0.054051,0.998538
odom,10.599000,-1.696075,-0.472214,0.008720,0.000051,0.000775,-0.054051,0.998538
estimator,1716592600.790991,-1.883927,-1.008495,0.011391,-0.000566,0.000693,-0.500871,0.865522
real,10.599000,-1.649462,-0.522608,0.008720,0.000051,0.000775,-0.054051,0.998538
odom,10.633000,-1.661999,-0.612817,0.008721,0.000057,0.000786,-0.054050,0.998538
estimator,1716592600.799839,-1.650690,-0.520880,0.008813,0.000038,0.000724,-0.053645,0.998560
real,10.633000,-1.640673,-0.523562,0.008721,0.000057,0.000786,-0.054050,0.998538
odom,10.667000,-1.567629,-0.430399,0.008718,0.000056,0.000798,-0.054052,0.998538
estimator,1716592600.833292,-1.661999,-0.612817,0.008897,0.000044,0.000735,-0.054050,0.998538
real,10.667000,-1.632351,-0.524466,0.008718,0.000056,0.000798,-0.054052,0.998538
odom,10.701000,-1.577239,-0.536892,0.008717,0.000047,0.000777,-0.054052,0.998538
estimator,1716592600.867635,-1.567629,-0.430399,0.008897,0.000042,0.000746,-0.054052,0.998538
real,10.701000,-1.624026,-0.525370,0.008717,0.000047,0.000777,-0.054052,0.998538
odom,10.735000,-1.610327,-0.554625,0.008725,0.000044,0.000767,-0.054051,0.998538
estimator,1716592600.901560,-1.577239,-0.536893,0.008899,0.000033,0.000726,-0.054052,0.998538
real,10.735000,-1.615700,-0.526274,0.008725,0.000044,0.000767,-0.054051,0.998538
odom,10.769000,-1.677734,-0.570839,0.008734,0.000048,0.000757,-0.053172,0.998585
estimator,1716592600.975556,-6.419480,-0.424099,0.008795,0.000868,-0.000292,-0.134433,0.990922
real,10.769000,-1.606920,-0.527220,0.008734,0.000048,0.000757,-0.053172,0.998585
odom,10.803000,-1.594854,-0.458926,0.008725,0.000050,0.000776,-0.053164,0.998586
estimator,1716592600.981927,-1.620100,-0.561684,0.008917,0.000031,0.000716,-0.054481,0.998515
real,10.803000,-1.598128,-0.528159,0.008725,0.000050,0.000776,-0.053164,0.998586
odom,10.837000,-1.541014,-0.610217,0.008716,0.000044,0.000806,-0.052285,0.998632
estimator,1716592601.006310,-1.594854,-0.458926,0.008993,0.000033,0.000735,-0.053164,0.998586
real,10.837000,-1.589808,-0.529040,0.008716,0.000044,0.000806,-0.052285,0.998632
odom,10.871000,-1.603116,-0.508786,0.008724,0.000048,0.000783,-0.052277,0.998632
estimator,1716592601.039239,-1.541014,-0.610217,0.008994,0.000028,0.000765,-0.052285,0.998632
real,10.871000,-1.581479,-0.529914,0.008724,0.000048,0.000783,-0.052277,0.998632
odom,10.905000,-1.653766,-0.480444,0.008731,0.000051,0.000765,-0.052276,0.998632
estimator,1716592601.073188,-1.603116,-0.508786,0.008993,0.000032,0.000742,-0.052277,0.998632
real,10.905000,-1.573150,-0.530789,0.008731,0.000051,0.000765,-0.052276,0.998632
odom,10.939000,-1.498489,-0.565189,0.008731,0.000046,0.000754,-0.050516,0.998723
estimator,1716592601.106547,-1.653766,-0.480444,0.008996,0.000035,0.000724,-0.052276,0.998632
real,10.939000,-1.564370,-0.531696,0.008731,0.000046,0.000754,-0.050516,0.998723
odom,10.973000,-1.614207,-0.453081,0.008724,0.000050,0.000777,-0.049617,0.998768
estimator,1716592601.230903,-0.149766,-1.068433,0.007294,0.000093,0.000668,0.041486,0.999139
odom,11.007000,-1.645008,-0.513646,0.008717,0.000052,0.000785,-0.049609,0.998768
estimator,1716592601.236971,-1.533241,-0.510090,0.009068,0.000030,0.000713,-0.048755,0.998811
real,10.973000,-1.555576,-0.532580,0.008724,0.000050,0.000777,-0.049617,0.998768
odom,11.041000,-1.536321,-0.569755,0.008710,0.000043,0.000796,-0.047849,0.998854
estimator,1716592601.242633,-1.645008,-0.513646,0.009184,0.000032,0.000721,-0.049609,0.998768
odom,11.075000,-1.498879,-0.530317,0.008719,0.000046,0.000773,-0.047830,0.998855
estimator,1716592601.247825,-1.536320,-0.569756,0.009193,0.000023,0.000733,-0.047849,0.998854
real,11.007000,-1.546779,-0.533456,0.008717,0.000052,0.000785,-0.049609,0.998768
real,11.041000,-1.538457,-0.534271,0.008710,0.000043,0.000796,-0.047849,0.998854
real,11.075000,-1.530120,-0.535071,0.008719,0.000046,0.000773,-0.047830,0.998855
odom,11.109000,-1.559478,-0.472279,0.008722,0.000044,0.000765,-0.047829,0.998855
estimator,1716592601.275867,-1.498878,-0.530317,0.009205,0.000025,0.000709,-0.047830,0.998855
real,11.109000,-1.521783,-0.535871,0.008722,0.000044,0.000765,-0.047829,0.998855
odom,11.143000,-1.533415,-0.577116,0.008730,0.000044,0.000758,-0.047826,0.998855
estimator,1716592601.310191,-1.559477,-0.472279,0.009198,0.000024,0.000701,-0.047829,0.998855
real,11.143000,-1.512985,-0.536715,0.008730,0.000044,0.000758,-0.047826,0.998855
odom,11.177000,-1.407932,-0.621062,0.008725,0.000048,0.000778,-0.047825,0.998855
estimator,1716592601.363755,-2.200452,-2.514574,0.006613,-0.000154,-0.000578,-0.233295,0.972406
real,11.177000,-1.504185,-0.537560,0.008725,0.000048,0.000778,-0.047825,0.998855
odom,11.211000,-1.413370,-0.590448,0.008724,0.000043,0.000789,-0.045175,0.998979
estimator,1716592601.380270,-1.447867,-0.599746,0.009093,0.000023,0.000694,-0.047625,0.998865
real,11.211000,-1.495397,-0.538381,0.008724,0.000043,0.000789,-0.045175,0.998979
odom,11.245000,-1.458914,-0.598820,0.008714,0.000050,0.000792,-0.045014,0.998986
estimator,1716592601.413373,-1.413370,-0.590448,0.009031,0.000018,0.000705,-0.045175,0.998979
real,11.245000,-1.487015,-0.539139,0.008714,0.000050,0.000792,-0.045014,0.998986
odom,11.279000,-1.396560,-0.472560,0.008723,0.000045,0.000776,-0.045012,0.998986
estimator,1716592601.446217,-1.458914,-0.598820,0.009014,0.000025,0.000708,-0.045014,0.998986
real,11.279000,-1.478675,-0.539892,0.008723,0.000045,0.000776,-0.045012,0.998986
odom,11.313000,-1.431814,-0.470060,0.008726,0.000033,0.000768,-0.045011,0.998986
estimator,1716592601.481817,-1.396559,-0.472560,0.009026,0.000020,0.000691,-0.045012,0.998986
real,11.313000,-1.470334,-0.540645,0.008726,0.000033,0.000768,-0.045011,0.998986
odom,11.347000,-1.375169,-0.456661,0.008725,0.000030,0.000757,-0.042362,0.999102
estimator,1716592601.514329,-1.431814,-0.470060,0.009023,0.000008,0.000683,-0.045011,0.998986
real,11.347000,-1.461542,-0.541417,0.008725,0.000030,0.000757,-0.042362,0.999102
odom,11.381000,-1.420278,-0.474910,0.008720,0.000046,0.000774,-0.039691,0.999212
estimator,1716592601.567945,-1.503443,3.299774,-0.000078,-0.000521,0.000662,-0.122523,0.992465
real,11.381000,-1.452741,-0.542142,0.008720,0.000046,0.000774,-0.039691,0.999212
odom,11.415000,-1.521208,-0.552289,0.008718,0.000045,0.000785,-0.037019,0.999314
estimator,1716592601.584390,-1.372294,-0.470453,0.009026,0.000008,0.000673,-0.036732,0.999325
real,11.415000,-1.443937,-0.542820,0.008718,0.000045,0.000785,-0.037019,0.999314
odom,11.449000,-1.451113,-0.480091,0.008715,0.000034,0.000797,-0.034344,0.999410
estimator,1716592601.617283,-1.521207,-0.552289,0.009076,0.000005,0.000683,-0.037019,0.999314
real,11.449000,-1.435595,-0.543417,0.008715,0.000034,0.000797,-0.034344,0.999410
odom,11.483000,-1.355059,-0.620365,0.008715,0.000026,0.000775,-0.031671,0.999498
estimator,1716592601.650941,-1.451113,-0.480091,0.009080,-0.000006,0.000696,-0.034344,0.999410
real,11.483000,-1.427249,-0.543969,0.008715,0.000026,0.000775,-0.031671,0.999498
odom,11.517000,-1.414438,-0.533069,0.008722,0.000031,0.000765,-0.028998,0.999579
estimator,1716592601.684484,-1.355058,-0.620365,0.009112,-0.000014,0.000674,-0.031671,0.999498
real,11.517000,-1.418901,-0.544477,0.008722,0.000031,0.000765,-0.028998,0.999579
odom,11.551000,-1.388822,-0.494574,0.008726,0.000031,0.000757,-0.026321,0.999653
estimator,1716592601.718256,-1.414437,-0.533069,0.009099,-0.000009,0.000664,-0.028998,0.999579
real,11.551000,-1.410086,-0.544966,0.008726,0.000031,0.000757,-0.026321,0.999653
