type,t,x,y,z,qx,qy,qz,qw
estimator,1716641614.480312,0.082820,-0.186842,0.009571,-0.002390,0.000371,0.842367,0.538898
odom,42.598000,0.314353,-0.962760,0.008773,0.000430,-0.000423,-0.803723,-0.595004
estimator,1716641614.521163,0.304447,-1.032046,0.013076,-0.002408,0.000201,0.802706,0.596370
odom,42.666000,0.277934,-0.938368,0.008744,0.000618,-0.000363,-0.803760,-0.594953
estimator,1716641614.564099,0.314347,-0.962751,0.013009,-0.002313,0.000205,0.803721,0.595002
odom,42.700000,0.376390,-0.951773,0.008731,0.000624,-0.000417,-0.803853,-0.594827
estimator,1716641614.627147,0.334193,-0.962772,0.013107,-0.002501,0.000154,0.805679,0.592347
odom,42.768000,0.207710,-1.005637,0.008774,0.000513,-0.000374,-0.800568,-0.599242
estimator,1716641614.676031,0.320291,-0.926940,0.012941,-0.002502,0.000136,0.801426,0.598089
odom,42.802000,0.352299,-0.983361,0.008768,0.000584,-0.000306,-0.797751,-0.602987
estimator,1716641614.726547,0.207703,-1.005629,0.012799,-0.002389,0.000091,0.800566,0.599239
odom,42.870000,0.229234,-0.941413,0.008784,0.000525,-0.000148,-0.792187,-0.610279
estimator,1716641614.778696,0.352289,-0.983350,0.013236,-0.002459,0.000015,0.797749,0.602984
odom,42.904000,0.323920,-0.946664,0.008792,0.000575,0.000010,-0.789327,-0.613973
estimator,1716641614.857687,0.276352,-0.947656,0.012967,-0.002399,-0.000173,0.790665,0.612244
odom,42.972000,0.418268,-0.933489,0.008746,0.000736,-0.000105,-0.790684,-0.612224
estimator,1716641614.905087,0.276754,-0.940633,0.012953,-0.002397,-0.000166,0.790747,0.612138
odom,43.040000,0.292912,-0.905065,0.008761,0.000519,-0.000454,-0.796824,-0.604211
estimator,1716641614.954244,0.418253,-0.933481,0.013383,-0.002558,-0.000054,0.790681,0.612222
odom,43.074000,0.402337,-0.898507,0.008777,0.000413,-0.000495,-0.800541,-0.599278
estimator,1716641615.002282,0.292903,-0.905055,0.012956,-0.002344,0.000314,0.796822,0.604209
real,43.312000,0.341806,-0.889470,0.008776,0.000552,-0.000236,-0.826837,-0.562441
odom,43.142000,0.212220,-0.901687,0.008780,0.000505,-0.000371,-0.807852,-0.589385
estimator,1716641615.079423,0.306774,-0.903904,0.013008,-0.002235,0.000379,0.804231,0.594312
odom,43.210000,0.266388,-0.838362,0.008736,0.000621,-0.000390,-0.815445,-0.578834
estimator,1716641615.140284,0.307827,-0.897424,0.012994,-0.002235,0.000380,0.804370,0.594124
odom,43.278000,0.418160,-0.806219,0.008783,0.000485,-0.000338,-0.823340,-0.567549
estimator,1716641615.199759,0.266380,-0.838351,0.012664,-0.002349,0.000436,0.815443,0.578832
real,43.516000,0.321360,-0.843255,0.008749,0.000745,-0.000165,-0.850554,-0.525888
odom,43.346000,0.418232,-0.793308,0.008746,0.000680,-0.000235,-0.830286,-0.557338
estimator,1716641615.315536,0.417770,-0.802535,0.013041,-0.002209,0.000423,0.826769,0.562538
real,43.584000,0.313697,-0.828460,0.008763,0.000597,-0.000159,-0.858863,-0.512205
odom,43.448000,0.373889,-0.832623,0.008768,0.000568,-0.000171,-0.841601,-0.540099
estimator,1716641615.378769,0.418563,-0.796977,0.013035,-0.002209,0.000422,0.826886,0.562364
odom,43.482000,0.384201,-0.771097,0.008751,0.000717,-0.000155,-0.846431,-0.532498
estimator,1716641615.437412,0.373882,-0.832615,0.013022,-0.002091,0.000401,0.841600,0.540097
real,43.686000,0.300665,-0.805684,0.008751,0.000659,0.000015,-0.871453,-0.490479
odom,43.550000,0.333373,-0.818391,0.008763,0.000699,-0.000185,-0.854741,-0.519054
estimator,1716641615.498430,0.357944,-0.798162,0.012895,-0.002234,0.000416,0.850600,0.525809
real,43.788000,0.287665,-0.785202,0.008773,0.000576,-0.000214,-0.881868,-0.471496
odom,43.618000,0.422469,-0.732989,0.008776,0.000546,-0.000056,-0.862858,-0.505446
estimator,1716641615.557765,0.360032,-0.791724,0.012885,-0.002234,0.000417,0.850652,0.525725
odom,43.686000,0.145167,-0.793189,0.008751,0.000659,0.000015,-0.871453,-0.490479
estimator,1716641615.621031,0.422462,-0.732981,0.012920,-0.002076,0.000327,0.862857,0.505444
odom,43.754000,0.370347,-0.739325,0.008753,0.000613,-0.000192,-0.878072,-0.478529
estimator,1716641615.716283,0.256945,-0.767164,0.012695,-0.002183,0.000298,0.874732,0.484602
real,43.992000,0.256309,-0.742792,0.008770,0.000622,-0.000146,-0.903853,-0.427842
odom,43.822000,0.428335,-0.709147,0.008782,0.000547,-0.000185,-0.885484,-0.464670
estimator,1716641615.783305,0.258198,-0.763816,0.012681,-0.002182,0.000298,0.874747,0.484575
odom,43.890000,0.377500,-0.748991,0.008766,0.000680,-0.000104,-0.893040,-0.449976
estimator,1716641615.840252,0.428327,-0.709139,0.013134,-0.002112,0.000330,0.885482,0.464669
odom,43.958000,0.166856,-0.715939,0.008771,0.000632,-0.000154,-0.900404,-0.435053
estimator,1716641615.952331,0.269883,-0.736549,0.012610,-0.002241,0.000294,0.896795,0.442440
odom,44.060000,0.191885,-0.727249,0.008764,0.000639,-0.000106,-0.910688,-0.413095
estimator,1716641616.010693,0.274230,-0.730135,0.012616,-0.002241,0.000294,0.896882,0.442264
real,44.298000,0.203485,-0.687334,0.008754,0.000645,-0.000103,-0.933296,-0.359108
odom,44.128000,0.306556,-0.645831,0.008760,0.000599,-0.000131,-0.917249,-0.398313
estimator,1716641616.095166,0.246934,-0.688760,0.012371,-0.002239,0.000322,0.913917,0.405894
odom,44.196000,0.260121,-0.703396,0.008757,0.000638,-0.000135,-0.924488,-0.381212
estimator,1716641616.153421,0.250887,-0.683430,0.012372,-0.002239,0.000322,0.914040,0.405617
odom,44.264000,0.123714,-0.676101,0.008764,0.000646,-0.000052,-0.930373,-0.366614
estimator,1716641616.210456,0.260112,-0.703390,0.012460,-0.002271,0.000375,0.924485,0.381210
real,44.502000,0.164595,-0.655101,0.008758,0.000649,-0.000018,-0.947996,-0.318281
odom,44.332000,0.335431,-0.596831,0.008756,0.000671,-0.000115,-0.935356,-0.353707
estimator,1716641616.296393,0.230546,-0.640327,0.012377,-0.002274,0.000330,0.932695,0.360659
odom,44.400000,0.141714,-0.670645,0.008726,0.000687,-0.000296,-0.940616,-0.339471
estimator,1716641616.358338,0.228139,-0.631153,0.012351,-0.002273,0.000334,0.932889,0.360157
odom,44.468000,0.012271,-0.587926,0.008775,0.000617,-0.000197,-0.946282,-0.323343
estimator,1716641616.419438,0.141704,-0.670638,0.012221,-0.002280,0.000555,0.940614,0.339470
real,44.706000,0.123007,-0.626014,0.008737,0.000735,-0.000171,-0.959386,-0.282097
odom,44.536000,0.305475,-0.646689,0.008740,0.000697,0.000009,-0.949849,-0.312709
estimator,1716641616.484925,0.161380,-0.621813,0.012434,-0.002201,0.000492,0.947766,0.318958
odom,44.604000,0.236307,-0.626211,0.008735,0.000694,-0.000305,-0.953812,-0.300403
estimator,1716641616.546158,0.155884,-0.610909,0.012383,-0.002202,0.000496,0.948189,0.317699
odom,44.672000,0.090240,-0.606014,0.008752,0.000664,-0.000234,-0.957634,-0.287986
estimator,1716641616.606926,0.236297,-0.626202,0.012816,-0.002187,0.000840,0.953810,0.300402
real,44.910000,0.078892,-0.599816,0.008746,0.000682,-0.000208,-0.969267,-0.246012
odom,44.740000,0.112269,-0.561757,0.008727,0.000739,-0.000217,-0.961083,-0.276260
estimator,1716641616.687233,0.101395,-0.585778,0.012408,-0.002144,0.000802,0.959337,0.282255
odom,44.808000,0.128016,-0.527657,0.008760,0.000670,-0.000167,-0.964445,-0.264282
estimator,1716641616.745294,0.100855,-0.581843,0.012398,-0.002144,0.000802,0.959404,0.282027
real,44.978000,0.064561,-0.592299,0.008745,0.000694,-0.000100,-0.972589,-0.232531
odom,44.842000,0.233546,-0.511176,0.008759,0.000662,-0.000140,-0.966048,-0.258362
estimator,1716641616.805651,0.128007,-0.527650,0.012391,-0.002064,0.000782,0.964443,0.264282
odom,44.910000,-0.024338,-0.506486,0.008746,0.000682,-0.000208,-0.969267,-0.246012
estimator,1716641616.890993,0.105375,-0.513781,0.012156,-0.002047,0.000776,0.967659,0.252252
real,45.182000,0.017815,-0.570864,0.008780,0.000581,-0.000136,-0.981751,-0.190171
odom,45.012000,-0.000898,-0.574624,0.008761,0.000655,-0.000097,-0.973980,-0.226632
estimator,1716641616.952729,0.103845,-0.505416,0.012130,-0.002046,0.000777,0.967814,0.251655
odom,45.080000,0.127872,-0.525067,0.008749,0.000674,-0.000153,-0.977054,-0.212991
estimator,1716641617.014639,-0.000905,-0.574620,0.011865,-0.002004,0.000706,0.973978,0.226632
real,45.284000,-0.006343,-0.561732,0.008796,0.000557,-0.000058,-0.985247,-0.171139
odom,45.114000,-0.044844,-0.522305,0.008753,0.000690,-0.000124,-0.978689,-0.205345
estimator,1716641617.103402,0.051251,-0.532603,0.011810,-0.002013,0.000784,0.977444,0.211185
real,45.386000,-0.030536,-0.553489,0.008789,0.000582,-0.000071,-0.987955,-0.154738
odom,45.216000,0.039654,-0.542327,0.008789,0.000577,-0.000099,-0.983189,-0.182590
estimator,1716641617.163298,0.031769,-0.515058,0.011696,-0.002009,0.000793,0.978422,0.206603
odom,45.284000,0.028264,-0.495121,0.008796,0.000557,-0.000058,-0.985247,-0.171139
estimator,1716641617.223416,0.039647,-0.542322,0.011720,-0.001879,0.000802,0.983187,0.182590
odom,45.352000,-0.060900,-0.466250,0.008787,0.000599,-0.000101,-0.987013,-0.160642
estimator,1716641617.302935,-0.013671,-0.486502,0.011449,-0.001847,0.000785,0.986033,0.166536
real,45.590000,-0.080001,-0.539715,0.008806,0.000548,-0.000081,-0.993109,-0.117194
odom,45.420000,0.029387,-0.469586,0.008794,0.000563,-0.000043,-0.988851,-0.148906
estimator,1716641617.362610,-0.019057,-0.475244,0.011410,-0.001846,0.000787,0.986285,0.165041
odom,45.488000,-0.200262,-0.495467,0.008800,0.000561,-0.000082,-0.991037,-0.133590
estimator,1716641617.422631,0.029381,-0.469583,0.011467,-0.001799,0.000751,0.988849,0.148906
real,45.692000,-0.105307,-0.534062,0.008802,0.000523,-0.000102,-0.994609,-0.103692
odom,45.522000,0.043289,-0.485627,0.008794,0.000560,-0.000061,-0.991662,-0.128863
estimator,1716641617.497291,-0.077080,-0.491269,0.011403,-0.001784,0.000813,0.991325,0.131419
real,45.760000,-0.121562,-0.530792,0.008799,0.000542,-0.000083,-0.995453,-0.095257
odom,45.624000,-0.143461,-0.537700,0.008818,0.000484,-0.000098,-0.993780,-0.111360
estimator,1716641617.556439,-0.079923,-0.489263,0.011393,-0.001784,0.000814,0.991358,0.131167
odom,45.658000,-0.001930,-0.476705,0.008816,0.000471,-0.000135,-0.994250,-0.107082
estimator,1716641617.615024,-0.143467,-0.537697,0.011479,-0.001693,0.000876,0.993778,0.111360
real,45.896000,-0.155943,-0.525004,0.008763,0.000571,0.000147,-0.996821,-0.079672
odom,45.726000,-0.039665,-0.497155,0.008789,0.000597,-0.000038,-0.995051,-0.099368
estimator,1716641617.724708,-0.015052,-0.487370,0.011665,-0.001672,0.000923,0.994595,0.103816
real,45.998000,-0.181138,-0.521257,0.008730,0.000740,-0.000121,-0.997773,-0.066690
odom,45.828000,-0.194109,-0.457594,0.008806,0.000344,0.000025,-0.996132,-0.087864
estimator,1716641617.784595,-0.026486,-0.486567,0.011625,-0.001672,0.000925,0.994724,0.102570
odom,45.896000,-0.054610,-0.426306,0.008763,0.000571,0.000147,-0.996821,-0.079672
estimator,1716641617.847754,-0.194112,-0.457591,0.011248,-0.001406,0.000878,0.996131,0.087863
odom,45.964000,-0.082484,-0.510654,0.008683,0.000948,-0.000033,-0.997471,-0.071066
estimator,1716641617.907455,-0.068273,-0.469014,0.011454,-0.001622,0.000772,0.997154,0.075370
real,46.202000,-0.226266,-0.516335,0.008750,0.000704,0.000033,-0.999171,-0.040701
odom,46.032000,-0.350093,-0.438716,0.008765,0.000635,-0.000092,-0.998048,-0.062447
estimator,1716641617.968703,-0.068465,-0.468061,0.011446,-0.001622,0.000772,0.997155,0.075359
odom,46.066000,-0.200823,-0.486579,0.008752,0.000698,-0.000006,-0.998312,-0.058070
estimator,1716641618.028917,-0.350097,-0.438713,0.011128,-0.001298,0.000841,0.998047,0.062447
real,46.304000,-0.247096,-0.514880,0.008723,0.000787,0.000013,-0.999615,-0.027732
odom,46.134000,-0.201507,-0.491321,0.008725,0.000778,-0.000062,-0.998777,-0.049441
estimator,1716641618.091387,-0.198841,-0.490319,0.011387,-0.001355,0.000762,0.998545,0.053906
odom,46.202000,-0.262772,-0.484414,0.008750,0.000704,0.000033,-0.999171,-0.040701
estimator,1716641618.154433,-0.203468,-0.487559,0.011369,-0.001355,0.000763,0.998561,0.053601
odom,46.270000,-0.232427,-0.500953,0.008738,0.000763,0.000089,-0.999484,-0.032111
estimator,1716641618.213301,-0.262777,-0.484412,0.011328,-0.001272,0.000678,0.999170,0.040701
real,46.508000,-0.293909,-0.513473,0.008784,0.000601,-0.000036,-0.999980,-0.006225
odom,46.338000,-0.263101,-0.420991,0.008743,0.000725,-0.000055,-0.999727,-0.023357
estimator,1716641618.318338,-0.246109,-0.461406,0.011284,-0.001323,0.000633,0.999613,0.027792
odom,46.440000,-0.187913,-0.439510,0.008782,0.000566,0.000072,-0.999945,-0.010494
estimator,1716641618.381716,-0.249775,-0.460653,0.011274,-0.001323,0.000633,0.999614,0.027744
odom,46.508000,-0.333174,-0.428650,0.008784,0.000601,-0.000036,-0.999980,-0.006225
estimator,1716641618.443468,-0.187917,-0.439509,0.011350,-0.001154,0.000518,0.999944,0.010494
real,46.712000,-0.345622,-0.513608,0.008811,0.000516,-0.000005,-0.999951,0.009891
odom,46.542000,-0.321944,-0.467974,0.008778,0.000631,-0.000025,-0.999993,-0.003575
estimator,1716641618.508049,-0.325156,-0.447285,0.011209,-0.001186,0.000629,0.999986,0.005052
odom,46.610000,-0.288910,-0.434710,0.008763,0.000664,0.000049,-0.999998,0.001874
estimator,1716641618.571616,-0.329927,-0.449318,0.011204,-0.001186,0.000630,0.999988,0.004695
odom,46.678000,-0.362776,-0.484262,0.008795,0.000567,-0.000029,-0.999975,0.007050
estimator,1716641618.634205,-0.288915,-0.434709,0.011225,-0.001215,0.000561,0.999997,-0.001873
real,46.916000,-0.394874,-0.515401,0.008809,0.000495,0.000188,-0.999731,0.023190
odom,46.746000,-0.474142,-0.483859,0.008804,0.000559,0.000038,-0.999922,0.012488
estimator,1716641618.701559,-0.416083,-0.482600,0.011114,-0.001114,0.000644,0.999952,-0.009681
odom,46.814000,-0.308862,-0.440402,0.008796,0.000554,-0.000062,-0.999840,0.017857
estimator,1716641618.763676,-0.420852,-0.485803,0.011107,-0.001114,0.000644,0.999951,-0.009767
odom,46.882000,-0.347316,-0.481951,0.008809,0.000493,0.000145,-0.999751,0.022295
estimator,1716641618.825423,-0.308866,-0.440399,0.011103,-0.001103,0.000751,0.999840,-0.017857
real,47.120000,-0.446316,-0.517976,0.008794,0.000549,0.000065,-0.999605,0.028090
odom,46.950000,-0.497948,-0.447728,0.008805,0.000536,0.000054,-0.999708,0.024147
estimator,1716641618.894586,-0.419757,-0.462903,0.010956,-0.001039,0.000547,0.999733,-0.023079
odom,47.018000,-0.456673,-0.495468,0.008803,0.000559,-0.000043,-0.999667,0.025808
estimator,1716641618.957284,-0.425546,-0.466902,0.010949,-0.001039,0.000547,0.999731,-0.023163
real,47.188000,-0.463031,-0.518917,0.008804,0.000541,0.000001,-0.999567,0.029435
odom,47.052000,-0.523811,-0.448408,0.008806,0.000515,0.000056,-0.999653,0.026347
estimator,1716641619.021205,-0.456676,-0.495466,0.010866,-0.001060,0.000646,0.999666,-0.025808
odom,47.120000,-0.214420,-0.444591,0.008794,0.000549,0.000065,-0.999605,0.028090
estimator,1716641619.131137,-0.367241,-0.444805,0.011040,-0.001006,0.000529,0.999626,-0.027324
odom,47.256000,-0.457053,-0.484205,0.008806,0.000529,0.000127,-0.999547,0.030082
estimator,1716641619.185797,-0.371004,-0.447922,0.011060,-0.001016,0.000548,0.999625,-0.027344
odom,47.290000,-0.609004,-0.472757,0.008803,0.000505,0.000011,-0.999549,0.030032
estimator,1716641619.237721,-0.457057,-0.484205,0.011197,-0.000994,0.000488,0.999547,-0.030082
odom,47.358000,-0.412062,-0.466662,0.008777,0.000665,0.000138,-0.999563,0.029556
estimator,1716641619.323844,-0.508592,-0.470699,0.011300,-0.000936,0.000590,0.999555,-0.029815
real,47.596000,-0.566523,-0.524865,0.008734,0.000760,-0.000096,-0.999743,0.022642
odom,47.426000,-0.630285,-0.469827,0.008797,0.000471,0.000137,-0.999600,0.028277
estimator,1716641619.379192,-0.512481,-0.468751,0.011219,-0.000970,0.000603,0.999559,-0.029671
odom,47.494000,-0.563126,-0.516737,0.008761,0.000623,0.000169,-0.999678,0.025378
estimator,1716641619.435312,-0.630287,-0.469826,0.011259,-0.000777,0.000604,0.999600,-0.028277
odom,47.562000,-0.624876,-0.518086,0.008710,0.000849,-0.000077,-0.999722,0.023551
estimator,1716641619.492481,-0.592893,-0.514226,0.011274,-0.000934,0.000571,0.999704,-0.024300
odom,47.596000,-0.486674,-0.468063,0.008734,0.000760,-0.000096,-0.999743,0.022642
estimator,1716641619.548461,-0.595109,-0.520535,0.011279,-0.000932,0.000570,0.999698,-0.024532
odom,47.664000,-0.586505,-0.446686,0.008747,0.000702,0.000077,-0.999784,0.020786
estimator,1716641619.603955,-0.486679,-0.468061,0.011227,-0.000844,0.000588,0.999743,-0.022642
real,47.868000,-0.635379,-0.527811,0.008751,0.000701,0.000031,-0.999732,0.023125
odom,47.732000,-0.725521,-0.432046,0.008729,0.000764,-0.000041,-0.999785,0.020702
estimator,1716641619.697937,-0.654092,-0.441507,0.011090,-0.000793,0.000412,0.999782,-0.020865
odom,47.800000,-0.629474,-0.428470,0.008733,0.000740,0.000069,-0.999749,0.022402
estimator,1716641619.744989,-0.657952,-0.437251,0.011078,-0.000787,0.000415,0.999784,-0.020755
odom,47.868000,-0.688693,-0.498771,0.008751,0.000701,0.000031,-0.999732,0.023125
estimator,1716641619.793055,-0.629478,-0.428470,0.010979,-0.000762,0.000305,0.999749,-0.022401
odom,47.902000,-0.480330,-0.455775,0.008744,0.000728,-0.000003,-0.999712,0.023980
estimator,1716641619.892067,-0.583426,-0.476967,0.011192,-0.000725,0.000346,0.999721,-0.023589
odom,48.004000,-0.647471,-0.494907,0.008742,0.000723,0.000024,-0.999674,0.025532
estimator,1716641619.941947,-0.585622,-0.477488,0.011181,-0.000723,0.000343,0.999723,-0.023520
odom,48.038000,-0.846578,-0.436800,0.008757,0.000687,-0.000011,-0.999652,0.026381
estimator,1716641619.986907,-0.647475,-0.494907,0.011344,-0.000717,0.000317,0.999674,-0.025532
odom,48.106000,-0.600099,-0.500607,0.008775,0.000628,0.000055,-0.999678,0.025379
estimator,1716641620.041457,-0.721856,-0.468057,0.011503,-0.000682,0.000352,0.999663,-0.025936
real,48.310000,-0.747589,-0.533274,0.008814,0.000530,0.000001,-0.999729,0.023268
odom,48.140000,-0.718195,-0.517427,0.008773,0.000638,0.000018,-0.999679,0.025339
estimator,1716641620.085615,-0.724873,-0.469480,0.011507,-0.000682,0.000352,0.999663,-0.025957
odom,48.208000,-0.826922,-0.451720,0.008766,0.000636,0.000040,-0.999703,0.024348
estimator,1716641620.131054,-0.718199,-0.517426,0.011702,-0.000692,0.000389,0.999679,-0.025339
odom,48.242000,-0.613525,-0.441839,0.008782,0.000609,0.000061,-0.999705,0.024300
estimator,1716641620.178485,-0.826926,-0.451719,0.011628,-0.000691,0.000367,0.999703,-0.024347
odom,48.276000,-0.809211,-0.497227,0.008795,0.000542,-0.000002,-0.999734,0.023061
estimator,1716641620.226496,-0.613529,-0.441839,0.011663,-0.000664,0.000345,0.999704,-0.024300
real,48.514000,-0.798443,-0.535649,0.008799,0.000565,0.000173,-0.999744,0.022621
odom,48.344000,-0.760558,-0.531409,0.008798,0.000576,0.000039,-0.999730,0.023217
estimator,1716641620.313293,-0.783520,-0.512634,0.011777,-0.000602,0.000411,0.999733,-0.023115
odom,48.412000,-0.905476,-0.503181,0.008785,0.000614,0.000017,-0.999736,0.022981
estimator,1716641620.358905,-0.786258,-0.515998,0.011738,-0.000598,0.000409,0.999730,-0.023226
odom,48.480000,-0.723746,-0.510844,0.008804,0.000505,0.000067,-0.999744,0.022609
estimator,1716641620.403594,-0.905480,-0.503179,0.011736,-0.000636,0.000430,0.999736,-0.022981
odom,48.514000,-0.741802,-0.524796,0.008799,0.000565,0.000173,-0.999744,0.022621
estimator,1716641620.457685,-0.732057,-0.515862,0.011758,-0.000528,0.000381,0.999746,-0.022527
real,48.718000,-0.850464,-0.537883,0.008803,0.000502,0.000056,-0.999773,0.021287
odom,48.548000,-0.656656,-0.446589,0.008791,0.000553,0.000125,-0.999744,0.022639
estimator,1716641620.501614,-0.733475,-0.519747,0.011770,-0.000528,0.000381,0.999742,-0.022690
odom,48.616000,-0.653397,-0.461621,0.008780,0.000601,0.000069,-0.999753,0.022220
estimator,1716641620.551060,-0.656659,-0.446588,0.011666,-0.000516,0.000429,0.999743,-0.022638
odom,48.650000,-0.880860,-0.475620,0.008799,0.000515,0.000047,-0.999771,0.021410
estimator,1716641620.596636,-0.653401,-0.461620,0.011671,-0.000564,0.000484,0.999753,-0.022220
odom,48.718000,-0.809224,-0.493459,0.008803,0.000502,0.000056,-0.999773,0.021287
estimator,1716641620.675443,-0.844509,-0.479745,0.011712,-0.000473,0.000511,0.999776,-0.021150
odom,48.786000,-0.975527,-0.463582,0.008785,0.000596,0.000017,-0.999785,0.020723
estimator,1716641620.720623,-0.845566,-0.489363,0.011765,-0.000478,0.000507,0.999764,-0.021723
odom,48.820000,-0.971795,-0.479746,0.008801,0.000544,0.000063,-0.999788,0.020606
estimator,1716641620.765150,-0.975530,-0.463581,0.011764,-0.000573,0.000546,0.999785,-0.020723
odom,48.888000,-0.892444,-0.467764,0.008813,0.000413,0.000084,-0.999800,0.019971
estimator,1716641620.810518,-0.971799,-0.479744,0.011797,-0.000520,0.000500,0.999787,-0.020606
odom,48.922000,-0.731903,-0.441635,0.008808,0.000410,-0.000042,-0.999801,0.019926
estimator,1716641620.902555,-0.810318,-0.452468,0.011863,-0.000381,0.000489,0.999801,-0.019938
odom,49.024000,-0.993080,-0.520444,0.008734,0.000748,0.000083,-0.999819,0.019010
estimator,1716641620.948930,-0.814037,-0.456942,0.011846,-0.000390,0.000479,0.999798,-0.020113
odom,49.058000,-0.870729,-0.506329,0.008768,0.000667,0.000140,-0.999834,0.018196
estimator,1716641620.997928,-0.993085,-0.520442,0.011957,-0.000728,0.000354,0.999819,-0.019010
real,49.262000,-0.987786,-0.543118,0.008804,0.000527,0.000021,-0.999872,0.015967
odom,49.126000,-1.088412,-0.488434,0.008799,0.000535,0.000003,-0.999837,0.018052
estimator,1716641621.072112,-0.977679,-0.494666,0.011815,-0.000648,0.000296,0.999841,-0.017824
odom,49.194000,-0.928457,-0.497457,0.008789,0.000580,-0.000014,-0.999864,0.016500
estimator,1716641621.116414,-0.981493,-0.500030,0.011827,-0.000648,0.000296,0.999836,-0.018119
odom,49.228000,-1.018533,-0.446950,0.008795,0.000595,0.000030,-0.999865,0.016440
estimator,1716641621.164672,-0.928461,-0.497456,0.011705,-0.000694,0.000313,0.999864,-0.016500
odom,49.262000,-1.097347,-0.492876,0.008804,0.000527,0.000021,-0.999872,0.015967
estimator,1716641621.215505,-1.018537,-0.446950,0.011659,-0.000709,0.000268,0.999865,-0.016439
real,49.500000,-1.047406,-0.544899,0.008821,0.000520,-0.000009,-0.999906,0.013711
odom,49.330000,-1.128748,-0.493680,0.008793,0.000566,0.000021,-0.999874,0.015854
estimator,1716641621.321692,-1.111576,-0.491352,0.011650,-0.000641,0.000278,0.999875,-0.015791
odom,49.432000,-1.139644,-0.444991,0.008800,0.000532,0.000068,-0.999896,0.014411
estimator,1716641621.368481,-1.114516,-0.495196,0.011655,-0.000641,0.000278,0.999872,-0.016000
odom,49.466000,-1.096511,-0.483831,0.008818,0.000494,0.000030,-0.999896,0.014439
estimator,1716641621.415176,-1.139648,-0.444991,0.011613,-0.000607,0.000230,0.999896,-0.014411
real,49.704000,-1.098029,-0.546225,0.008808,0.000466,0.000011,-0.999926,0.012125
odom,49.534000,-0.961179,-0.448738,0.008789,0.000561,0.000097,-0.999906,0.013671
estimator,1716641621.479547,-1.026924,-0.464691,0.011720,-0.000570,0.000269,0.999902,-0.013983
odom,49.602000,-1.114301,-0.502395,0.008794,0.000558,-0.000015,-0.999918,0.012786
estimator,1716641621.530607,-1.030754,-0.467960,0.011728,-0.000570,0.000268,0.999899,-0.014204
odom,49.636000,-1.014951,-0.459764,0.008783,0.000601,0.000113,-0.999919,0.012740
estimator,1716641621.577486,-1.114305,-0.502393,0.011832,-0.000568,0.000381,0.999918,-0.012786
odom,49.670000,-1.039593,-0.473412,0.008791,0.000538,0.000123,-0.999919,0.012701
estimator,1716641621.623965,-1.014955,-0.459764,0.011793,-0.000611,0.000253,0.999919,-0.012739
real,49.908000,-1.148734,-0.547589,0.008775,0.000446,0.000153,-0.999940,0.010953
odom,49.738000,-1.298163,-0.543693,0.008808,0.000526,0.000057,-0.999927,0.012042
estimator,1716641621.795123,-1.167535,-0.506443,0.011681,-0.000549,0.000244,0.999927,-0.012106
odom,49.908000,-1.344772,-0.517201,0.008775,0.000446,0.000153,-0.999940,0.010953
estimator,1716641621.851317,-1.170224,-0.510521,0.011683,-0.000548,0.000242,0.999923,-0.012424
odom,49.976000,-1.219906,-0.521600,0.008691,0.000877,0.000008,-0.999943,0.010635
estimator,1716641621.908893,-1.279702,-0.517178,0.011578,-0.000469,0.000147,0.999943,-0.010631
odom,50.010000,-1.136906,-0.508400,0.008708,0.000835,-0.000083,-0.999943,0.010619
estimator,1716641621.957650,-1.284949,-0.521660,0.011578,-0.000469,0.000146,0.999938,-0.011102
odom,50.078000,-1.198385,-0.463341,0.008764,0.000630,0.000075,-0.999944,0.010535
estimator,1716641622.005263,-1.136911,-0.508398,0.011579,-0.000427,0.000237,0.999943,-0.010619
odom,50.112000,-1.198223,-0.506083,0.008739,0.000698,0.000147,-0.999947,0.010310
estimator,1716641622.099481,-1.173452,-0.481352,0.011638,-0.000220,0.000087,0.999929,-0.011881
odom,50.214000,-1.238475,-0.476338,0.008733,0.000742,-0.000025,-0.999948,0.010217
estimator,1716641622.149162,-1.223122,-0.488046,0.011663,-0.000222,0.000079,0.999955,-0.009494
odom,50.248000,-1.126179,-0.471634,0.008766,0.000659,0.000004,-0.999959,0.009011
estimator,1716641622.200433,-1.238479,-0.476338,0.011704,-0.000265,0.000251,0.999948,-0.010217
odom,50.316000,-1.160188,-0.513104,0.008751,0.000679,0.000067,-0.999974,0.007164
estimator,1716641622.297205,-1.118288,-0.489282,0.011627,-0.000182,0.000224,0.999953,-0.009716
odom,50.418000,-1.190685,-0.533685,0.008768,0.000677,0.000047,-0.999992,0.003939
estimator,1716641622.354933,-1.168076,-0.495445,0.011623,-0.000184,0.000222,0.999976,-0.006921
odom,50.452000,-1.365592,-0.532034,0.008785,0.000590,0.000051,-0.999997,0.002291
estimator,1716641622.406683,-1.190689,-0.533684,0.011694,-0.000182,0.000244,0.999992,-0.003939
odom,50.520000,-1.273630,-0.525146,0.008783,0.000606,-0.000006,-1.000000,0.000402
estimator,1716641622.518195,-1.301137,-0.528222,0.011883,-0.000099,0.000229,0.999988,-0.004871
odom,50.622000,-1.355708,-0.518542,0.008801,0.000523,0.000012,-0.999988,-0.004968
estimator,1716641622.565736,-1.338119,-0.528621,0.011885,-0.000097,0.000241,0.999997,0.002234
