type,t,x,y,z,qx,qy,qz,qw
estimator,1716591063.384464,0.220786,-0.555514,0.008808,-0.000512,0.000007,0.999159,0.040990
odom,107.644000,0.110736,-0.494469,0.008801,-0.000570,-0.000057,0.999923,-0.012359
estimator,1716591063.546678,0.111535,-0.492607,0.008806,-0.000536,-0.000000,0.999885,0.015145
odom,107.780000,-0.038101,-0.397531,0.008732,-0.000750,-0.000027,0.999548,-0.030038
estimator,1716591063.703611,0.110736,-0.494469,0.008801,-0.000570,-0.000057,0.999923,-0.012359
odom,107.950000,-0.041137,-0.522396,0.008799,-0.000570,0.000016,0.998647,-0.051999
estimator,1716591063.854233,-0.038101,-0.397531,0.008732,-0.000750,-0.000027,0.999548,-0.030038
odom,108.086000,-0.084612,-0.407427,0.008793,-0.000563,-0.000086,0.997847,-0.065589
estimator,1716591064.013716,-0.041137,-0.522396,0.008799,-0.000570,0.000016,0.998647,-0.051999
odom,108.256000,-0.092463,-0.432181,0.008807,-0.000470,-0.000220,0.997162,-0.075278
estimator,1716591064.185266,-0.084612,-0.407427,0.008793,-0.000563,-0.000086,0.997847,-0.065589
real,108.596000,-0.149290,-0.496847,0.008793,-0.000547,-0.000003,0.996021,-0.089123
odom,108.426000,-0.104098,-0.578278,0.008778,-0.000628,-0.000085,0.996556,-0.082918
estimator,1716591064.360629,-0.092463,-0.432181,0.008807,-0.000470,-0.000220,0.997162,-0.075278
odom,108.596000,-0.231677,-0.567522,0.008793,-0.000547,-0.000003,0.996021,-0.089123
estimator,1716591064.522093,-0.104098,-0.578278,0.008778,-0.000628,-0.000085,0.996556,-0.082918
odom,108.766000,-0.277756,-0.404705,0.008792,-0.000582,-0.000060,0.995597,-0.093740
estimator,1716591064.695441,-0.231677,-0.567522,0.008793,-0.000547,-0.000003,0.996021,-0.089123
real,109.106000,-0.276234,-0.521750,0.008766,-0.000455,-0.000111,0.994886,-0.100998
odom,108.936000,-0.244844,-0.430366,0.008816,-0.000517,-0.000169,0.995054,-0.099336
estimator,1716591064.854273,-0.277756,-0.404705,0.008792,-0.000582,-0.000060,0.995597,-0.093740
odom,109.106000,-0.280742,-0.607753,0.008766,-0.000455,-0.000111,0.994886,-0.100998
estimator,1716591065.004701,-0.244844,-0.430366,0.008816,-0.000517,-0.000169,0.995054,-0.099336
odom,109.242000,-0.374493,-0.528231,0.008744,-0.000694,-0.000007,0.995242,-0.097432
estimator,1716591065.168600,-0.280742,-0.607753,0.008766,-0.000455,-0.000111,0.994886,-0.100998
odom,109.412000,-0.450380,-0.449931,0.008743,-0.000729,-0.000064,0.996096,-0.088268
estimator,1716591065.335175,-0.374493,-0.528231,0.008744,-0.000694,-0.000007,0.995242,-0.097432
odom,109.582000,-0.333573,-0.494384,0.008739,-0.000740,-0.000050,0.997187,-0.074945
estimator,1716591065.514265,-0.450380,-0.449931,0.008743,-0.000729,-0.000064,0.996096,-0.088268
real,109.888000,-0.472612,-0.554447,0.008740,-0.000728,-0.000085,0.997889,-0.064945
odom,109.752000,-0.456147,-0.468125,0.008736,-0.000728,-0.000075,0.997640,-0.068663
estimator,1716591065.700997,-0.333573,-0.494384,0.008739,-0.000740,-0.000050,0.997187,-0.074945
odom,109.956000,-0.559432,-0.647182,0.008742,-0.000701,-0.000067,0.998005,-0.063137
estimator,1716591065.881933,-0.456147,-0.468125,0.008736,-0.000728,-0.000075,0.997640,-0.068663
real,110.296000,-0.574436,-0.566502,0.008792,-0.000591,-0.000027,0.998562,-0.053615
odom,110.126000,-0.537228,-0.506076,0.008780,-0.000616,-0.000039,0.998304,-0.058218
estimator,1716591066.052231,-0.559432,-0.647182,0.008742,-0.000701,-0.000067,0.998005,-0.063137
odom,110.296000,-0.593620,-0.633766,0.008792,-0.000591,-0.000027,0.998562,-0.053615
estimator,1716591066.217478,-0.537228,-0.506076,0.008780,-0.000616,-0.000039,0.998304,-0.058218
odom,110.466000,-0.650837,-0.549105,0.008788,-0.000541,-0.000210,0.998843,-0.048088
estimator,1716591066.397663,-0.593620,-0.633766,0.008792,-0.000591,-0.000027,0.998562,-0.053615
odom,110.636000,-0.648513,-0.486873,0.008806,-0.000421,-0.000061,0.999079,-0.042900
estimator,1716591066.557891,-0.650837,-0.549105,0.008788,-0.000541,-0.000210,0.998843,-0.048088
odom,110.806000,-0.712122,-0.509262,0.008814,-0.000477,-0.000098,0.999264,-0.038348
estimator,1716591066.725570,-0.648513,-0.486873,0.008806,-0.000421,-0.000061,0.999079,-0.042900
odom,110.976000,-0.691076,-0.560439,0.008806,-0.000504,-0.000101,0.999437,-0.033555
estimator,1716591066.890337,-0.712122,-0.509262,0.008814,-0.000477,-0.000098,0.999264,-0.038348
real,111.316000,-0.825036,-0.585886,0.008783,-0.000610,0.000034,0.999709,-0.024119
odom,111.146000,-0.872461,-0.552862,0.008749,-0.000701,0.000023,0.999581,-0.028953
estimator,1716591067.058673,-0.691076,-0.560439,0.008806,-0.000504,-0.000101,0.999437,-0.033555
odom,111.316000,-0.775218,-0.634131,0.008783,-0.000610,0.000034,0.999709,-0.024119
estimator,1716591067.221999,-0.872461,-0.552862,0.008749,-0.000701,0.000023,0.999581,-0.028953
odom,111.452000,-0.925498,-0.491359,0.008806,-0.000581,-0.000167,0.999801,-0.019954
estimator,1716591067.382232,-0.775218,-0.634131,0.008783,-0.000610,0.000034,0.999709,-0.024119
odom,111.622000,-0.822381,-0.665123,0.008793,-0.000528,-0.000156,0.999907,-0.013621
estimator,1716591067.540954,-0.925498,-0.491359,0.008806,-0.000581,-0.000167,0.999801,-0.019954
odom,111.792000,-1.017737,-0.548416,0.008768,-0.000626,-0.000090,0.999962,-0.008748
estimator,1716591067.703705,-0.822381,-0.665123,0.008793,-0.000528,-0.000156,0.999907,-0.013621
real,112.098000,-1.022598,-0.591124,0.008762,-0.000691,-0.000058,0.999945,-0.010427
odom,111.962000,-1.005382,-0.602631,0.008765,-0.000660,-0.000022,0.999972,-0.007466
estimator,1716591067.876584,-1.017737,-0.548416,0.008768,-0.000626,-0.000090,0.999962,-0.008748
real,112.302000,-1.074459,-0.592203,0.008743,-0.000742,0.000009,0.999957,-0.009217
odom,112.132000,-0.990047,-0.644757,0.008769,-0.000634,0.000019,0.999951,-0.009879
estimator,1716591068.034064,-1.005382,-0.602631,0.008765,-0.000660,-0.000022,0.999972,-0.007466
odom,112.268000,-0.982914,-0.531577,0.008777,-0.000519,-0.000011,0.999959,-0.009065
estimator,1716591068.195813,-0.990047,-0.644757,0.008769,-0.000634,0.000019,0.999951,-0.009879
odom,112.438000,-1.149055,-0.566282,0.008762,-0.000663,-0.000056,0.999960,-0.008932
estimator,1716591068.359220,-0.982914,-0.531577,0.008777,-0.000519,-0.000011,0.999959,-0.009065
odom,112.608000,-1.236633,-0.646892,0.008777,-0.000606,-0.000004,0.999973,-0.007389
estimator,1716591068.522107,-1.149055,-0.566282,0.008762,-0.000663,-0.000056,0.999960,-0.008932
odom,112.778000,-1.164628,-0.657586,0.008801,-0.000547,0.000024,0.999998,0.002162
estimator,1716591068.694729,-1.236633,-0.646892,0.008777,-0.000606,-0.000004,0.999973,-0.007389
real,113.118000,-1.278352,-0.590891,0.008806,-0.000525,-0.000006,0.999541,0.030286
odom,112.948000,-1.155427,-0.580345,0.008805,-0.000520,0.000020,0.999872,0.015961
estimator,1716591068.857828,-1.164628,-0.657586,0.008801,-0.000547,0.000024,0.999998,0.002162
odom,113.084000,-1.193654,-0.628136,0.008809,-0.000530,0.000049,0.999620,0.027543
estimator,1716591069.023133,-1.155427,-0.580345,0.008805,-0.000520,0.000020,0.999872,0.015961
odom,113.254000,-1.274866,-0.523665,0.008797,-0.000552,0.000000,0.999147,0.041283
estimator,1716591069.192514,-1.193654,-0.628136,0.008809,-0.000530,0.000049,0.999620,0.027543
odom,113.424000,-1.449748,-0.484449,0.008803,-0.000554,0.000033,0.997998,0.063239
estimator,1716591069.373602,-1.274866,-0.523665,0.008797,-0.000552,0.000000,0.999147,0.041283
real,113.798000,-1.450484,-0.565336,0.008799,-0.000569,0.000056,0.990441,0.137937
odom,113.628000,-1.419331,-0.532710,0.008793,-0.000556,0.000061,0.994968,0.100191
estimator,1716591069.545209,-1.449748,-0.484449,0.008803,-0.000554,0.000033,0.997998,0.063239
odom,113.798000,-1.474232,-0.629360,0.008799,-0.000569,0.000056,0.990441,0.137937
estimator,1716591069.723788,-1.419331,-0.532710,0.008793,-0.000556,0.000061,0.994968,0.100191
real,114.138000,-1.532576,-0.533208,0.008806,-0.000501,0.000108,0.972984,0.230872
odom,113.968000,-1.411693,-0.478605,0.008795,-0.000566,0.000083,0.982225,0.187708
estimator,1716591069.897967,-1.474232,-0.629360,0.008799,-0.000569,0.000056,0.990441,0.137937
odom,114.138000,-1.597202,-0.567182,0.008806,-0.000501,0.000108,0.972984,0.230872
estimator,1716591070.071045,-1.411693,-0.478605,0.008795,-0.000566,0.000083,0.982225,0.187708
odom,114.308000,-1.538561,-0.592367,0.008773,-0.000605,0.000064,0.965597,0.260043
estimator,1716591070.245428,-1.597202,-0.567182,0.008806,-0.000501,0.000108,0.972984,0.230872
odom,114.478000,-1.662225,-0.560619,0.008754,-0.000655,0.000234,0.956464,0.291848
estimator,1716591070.414423,-1.538561,-0.592367,0.008773,-0.000605,0.000064,0.965597,0.260043
odom,114.648000,-1.703862,-0.496561,0.008758,-0.000627,0.000101,0.947527,0.319674
estimator,1716591070.595983,-1.662225,-0.560619,0.008754,-0.000655,0.000234,0.956464,0.291848
odom,114.852000,-1.596727,-0.507320,0.008746,-0.000643,0.000326,0.931260,0.364354
estimator,1716591070.762559,-1.703862,-0.496561,0.008758,-0.000627,0.000101,0.947527,0.319674
odom,114.988000,-1.608850,-0.396243,0.008776,-0.000584,-0.000162,0.921050,0.389443
estimator,1716591070.931234,-1.596727,-0.507320,0.008746,-0.000643,0.000326,0.931260,0.364354
real,115.328000,-1.764891,-0.339777,0.008775,-0.000586,-0.000120,0.890374,0.455229
odom,115.158000,-1.652020,-0.412975,0.008754,-0.000633,0.000287,0.907523,0.420002
estimator,1716591071.098505,-1.608850,-0.396243,0.008776,-0.000584,-0.000162,0.921050,0.389443
odom,115.328000,-1.852153,-0.268825,0.008775,-0.000586,-0.000120,0.890374,0.455229
estimator,1716591071.269104,-1.652020,-0.412975,0.008754,-0.000633,0.000287,0.907523,0.420002
odom,115.498000,-1.856099,-0.321057,0.008776,-0.000472,0.000299,0.874045,0.485845
estimator,1716591071.434191,-1.852153,-0.268825,0.008775,-0.000586,-0.000120,0.890374,0.455229
real,115.838000,-1.829495,-0.228080,0.008773,-0.000581,0.000143,0.842304,0.539003
odom,115.668000,-1.905476,-0.184632,0.008759,-0.000590,0.000207,0.857571,0.514365
estimator,1716591071.603127,-1.856099,-0.321057,0.008776,-0.000472,0.000299,0.874045,0.485845
odom,115.838000,-1.794931,-0.158048,0.008773,-0.000581,0.000143,0.842304,0.539003
estimator,1716591071.777982,-1.905476,-0.184632,0.008759,-0.000590,0.000207,0.857571,0.514365
odom,116.008000,-1.914053,-0.224307,0.008754,-0.000614,0.000215,0.825028,0.565092
estimator,1716591071.952719,-1.794931,-0.158048,0.008773,-0.000581,0.000143,0.842304,0.539003
odom,116.212000,-1.886431,-0.161884,0.008779,-0.000603,0.000034,0.804180,0.594385
estimator,1716591072.131047,-1.914053,-0.224307,0.008754,-0.000614,0.000215,0.825028,0.565092
real,116.552000,-1.883968,-0.057707,0.008775,-0.000562,0.000205,0.775284,0.631612
odom,116.382000,-1.819193,-0.145047,0.008771,-0.000651,0.000069,0.788103,0.615543
estimator,1716591072.307691,-1.886431,-0.161884,0.008779,-0.000603,0.000034,0.804180,0.594385
odom,116.552000,-1.812536,-0.001807,0.008775,-0.000562,0.000205,0.775284,0.631612
estimator,1716591072.475714,-1.819193,-0.145047,0.008771,-0.000651,0.000069,0.788103,0.615543
odom,116.722000,-1.955568,0.018481,0.008769,-0.000649,0.000060,0.755257,0.655429
estimator,1716591072.648624,-1.812536,-0.001807,0.008775,-0.000562,0.000205,0.775284,0.631612
odom,116.892000,-1.962934,-0.054282,0.008775,-0.000558,0.000245,0.741429,0.671031
estimator,1716591072.818776,-1.955568,0.018481,0.008769,-0.000649,0.000060,0.755257,0.655429
odom,117.062000,-1.977153,0.152327,0.008795,-0.000563,0.000063,0.726681,0.686975
estimator,1716591072.988454,-1.962934,-0.054282,0.008775,-0.000558,0.000245,0.741429,0.671031
odom,117.232000,-1.938343,0.074122,0.008775,-0.000489,0.000330,0.709864,0.704339
estimator,1716591073.175488,-1.977153,0.152327,0.008795,-0.000563,0.000063,0.726681,0.686975
odom,117.402000,-1.924523,0.074214,0.008780,-0.000580,0.000165,0.694902,0.719104
estimator,1716591073.351424,-1.938343,0.074122,0.008775,-0.000489,0.000330,0.709864,0.704339
odom,117.606000,-1.993173,0.124796,0.008774,-0.000453,0.000414,0.675044,0.737777
estimator,1716591073.522538,-1.924523,0.074214,0.008780,-0.000580,0.000165,0.694902,0.719104
real,117.946000,-1.887674,0.292648,0.008775,-0.000391,0.000488,0.652975,0.757379
odom,117.776000,-1.962329,0.196081,0.008773,-0.000607,0.000131,0.663657,0.748036
estimator,1716591073.686308,-1.993173,0.124796,0.008774,-0.000453,0.000414,0.675044,0.737777
odom,117.912000,-1.912892,0.210117,0.008757,-0.000374,0.000559,0.654586,0.755987
estimator,1716591073.861187,-1.962329,0.196081,0.008773,-0.000607,0.000131,0.663657,0.748036
odom,118.116000,-1.844413,0.285332,0.008792,-0.000431,0.000343,0.642856,0.765987
estimator,1716591074.025270,-1.912892,0.210117,0.008757,-0.000374,0.000559,0.654586,0.755987
odom,118.252000,-1.822810,0.331006,0.008788,-0.000536,0.000209,0.637755,0.770239
estimator,1716591074.212457,-1.844413,0.285332,0.008792,-0.000431,0.000343,0.642856,0.765987
odom,118.456000,-1.879955,0.489470,0.008788,-0.000414,0.000390,0.631469,0.775401
estimator,1716591074.391533,-1.822810,0.331006,0.008788,-0.000536,0.000209,0.637755,0.770239
odom,118.626000,-1.811450,0.394076,0.008792,-0.000527,0.000179,0.623575,0.781763
estimator,1716591074.562430,-1.879955,0.489470,0.008788,-0.000414,0.000390,0.631469,0.775401
odom,118.796000,-1.879032,0.514675,0.008728,-0.000452,0.000600,0.631113,0.775691
estimator,1716591074.734247,-1.811450,0.394076,0.008792,-0.000527,0.000179,0.623575,0.781763
real,119.136000,-1.834513,0.565337,0.008768,-0.000602,0.000210,0.639902,0.768456
odom,118.966000,-1.884904,0.435830,0.008751,-0.000477,0.000514,0.636673,0.771134
estimator,1716591074.913794,-1.879032,0.514675,0.008728,-0.000452,0.000600,0.631113,0.775691
odom,119.136000,-1.932376,0.636631,0.008768,-0.000602,0.000210,0.639902,0.768456
estimator,1716591075.095355,-1.884904,0.435830,0.008751,-0.000477,0.000514,0.636673,0.771134
odom,119.340000,-1.917620,0.589171,0.008778,-0.000569,0.000191,0.642856,0.765987
estimator,1716591075.280437,-1.932376,0.636631,0.008768,-0.000602,0.000210,0.639902,0.768456
odom,119.510000,-1.748481,0.594625,0.008795,-0.000525,0.000173,0.642795,0.766038
estimator,1716591075.460668,-1.917620,0.589171,0.008778,-0.000569,0.000191,0.642856,0.765987
real,119.850000,-1.803504,0.740940,0.008774,-0.000556,0.000247,0.642779,0.766051
odom,119.680000,-1.850515,0.682865,0.008786,-0.000482,0.000345,0.642122,0.766602
estimator,1716591075.629532,-1.748481,0.594625,0.008795,-0.000525,0.000173,0.642795,0.766038
odom,119.850000,-1.764871,0.773455,0.008774,-0.000556,0.000247,0.642779,0.766051
estimator,1716591075.802419,-1.850515,0.682865,0.008786,-0.000482,0.000345,0.642122,0.766602
odom,120.020000,-1.845465,0.848251,0.008779,-0.000484,0.000318,0.639861,0.768491
estimator,1716591075.976934,-1.764871,0.773455,0.008774,-0.000556,0.000247,0.642779,0.766051
real,120.360000,-1.779169,0.868303,0.008766,-0.000462,0.000462,0.625473,0.780246
odom,120.224000,-1.719139,0.794103,0.008726,-0.000522,0.000590,0.634073,0.773273
estimator,1716591076.150900,-1.845465,0.848251,0.008779,-0.000484,0.000318,0.639861,0.768491
real,120.564000,-1.767744,0.918212,0.008782,-0.000427,0.000403,0.621672,0.783277
odom,120.394000,-1.816095,0.855906,0.008761,-0.000432,0.000499,0.624976,0.780644
estimator,1716591076.328851,-1.719139,0.794103,0.008726,-0.000522,0.000590,0.634073,0.773273
odom,120.564000,-1.801830,0.963531,0.008782,-0.000427,0.000403,0.621672,0.783277
estimator,1716591076.524511,-1.816095,0.855906,0.008761,-0.000432,0.000499,0.624976,0.780644
real,120.938000,-1.743485,1.010138,0.008788,-0.000472,0.000309,0.599661,0.800254
odom,120.768000,-1.793333,0.890920,0.008785,-0.000535,0.000192,0.608539,0.793524
estimator,1716591076.703451,-1.801830,0.963531,0.008782,-0.000427,0.000403,0.621672,0.783277
odom,120.938000,-1.708374,1.053724,0.008788,-0.000472,0.000309,0.599661,0.800254
estimator,1716591076.872883,-1.793333,0.890920,0.008785,-0.000535,0.000192,0.608539,0.793524
odom,121.108000,-1.651688,1.149553,0.008785,-0.000453,0.000337,0.584884,0.811117
estimator,1716591077.062092,-1.708374,1.053724,0.008788,-0.000472,0.000309,0.599661,0.800254
real,121.448000,-1.700497,1.133584,0.008781,-0.000468,0.000329,0.554673,0.832068
odom,121.278000,-1.685756,1.003093,0.008780,-0.000512,0.000297,0.574477,0.818521
estimator,1716591077.235137,-1.651688,1.149553,0.008785,-0.000453,0.000337,0.584884,0.811117
odom,121.448000,-1.705136,1.058385,0.008781,-0.000468,0.000329,0.554673,0.832068
estimator,1716591077.410765,-1.685756,1.003093,0.008780,-0.000512,0.000297,0.574477,0.818521
odom,121.652000,-1.640595,1.265855,0.008785,-0.000483,0.000328,0.536336,0.844004
estimator,1716591077.584481,-1.705136,1.058385,0.008781,-0.000468,0.000329,0.554673,0.832068
odom,121.822000,-1.739577,1.143886,0.008778,-0.000442,0.000377,0.516615,0.856218
estimator,1716591077.764419,-1.640595,1.265855,0.008785,-0.000483,0.000328,0.536336,0.844004
real,122.162000,-1.615656,1.295898,0.008780,-0.000343,0.000494,0.473984,0.880533
odom,121.992000,-1.619864,1.161968,0.008761,-0.000506,0.000388,0.495752,0.868464
estimator,1716591077.935823,-1.739577,1.143886,0.008778,-0.000442,0.000377,0.516615,0.856218
odom,122.162000,-1.545888,1.258531,0.008780,-0.000343,0.000494,0.473984,0.880533
estimator,1716591078.119375,-1.619864,1.161968,0.008761,-0.000506,0.000388,0.495752,0.868464
odom,122.366000,-1.504664,1.358401,0.008782,-0.000457,0.000344,0.449460,0.893300
estimator,1716591078.318632,-1.545888,1.258531,0.008780,-0.000343,0.000494,0.473984,0.880533
odom,122.536000,-1.640651,1.330258,0.008792,-0.000277,0.000506,0.425347,0.905030
estimator,1716591078.515771,-1.504664,1.358401,0.008782,-0.000457,0.000344,0.449460,0.893300
odom,122.740000,-1.514352,1.386495,0.008778,-0.000382,0.000444,0.395575,0.918434
estimator,1716591078.696906,-1.640651,1.330258,0.008792,-0.000277,0.000506,0.425347,0.905030
odom,122.910000,-1.473203,1.431787,0.008788,-0.000291,0.000500,0.374790,0.927110
estimator,1716591078.882914,-1.514352,1.386495,0.008778,-0.000382,0.000444,0.395575,0.918434
odom,123.114000,-1.365431,1.533308,0.008782,-0.000248,0.000555,0.349257,0.937027
estimator,1716591079.055118,-1.473203,1.431787,0.008788,-0.000291,0.000500,0.374790,0.927110
real,123.454000,-1.388564,1.530709,0.008771,-0.000183,0.000609,0.306394,0.951905
odom,123.284000,-1.324443,1.594375,0.008780,-0.000265,0.000540,0.328600,0.944469
estimator,1716591079.237509,-1.365431,1.533308,0.008782,-0.000248,0.000555,0.349257,0.937027
odom,123.454000,-1.307447,1.448344,0.008771,-0.000183,0.000609,0.306394,0.951905
estimator,1716591079.414287,-1.324443,1.594375,0.008780,-0.000265,0.000540,0.328600,0.944469
odom,123.624000,-1.275417,1.564195,0.008774,-0.000257,0.000557,0.285386,0.958413
estimator,1716591079.593503,-1.307447,1.448344,0.008771,-0.000183,0.000609,0.306394,0.951905
odom,123.828000,-1.366484,1.608362,0.008779,-0.000208,0.000574,0.267890,0.963449
estimator,1716591079.769736,-1.275417,1.564195,0.008774,-0.000257,0.000557,0.285386,0.958413
real,124.168000,-1.232611,1.625087,0.008771,-0.000254,0.000552,0.237081,0.971490
odom,123.998000,-1.327958,1.579862,0.008780,-0.000225,0.000568,0.248887,0.968532
estimator,1716591079.988195,-1.366484,1.608362,0.008779,-0.000208,0.000574,0.267890,0.963449
real,124.338000,-1.193073,1.645246,0.008787,-0.000361,0.000422,0.229243,0.973369
odom,124.202000,-1.172020,1.546733,0.008784,-0.000138,0.000575,0.233971,0.972243
estimator,1716591080.161933,-1.327958,1.579862,0.008780,-0.000225,0.000568,0.248887,0.968532
real,124.542000,-1.145673,1.668074,0.008741,-0.000258,0.000672,0.218804,0.975769
odom,124.372000,-1.171452,1.708911,0.008752,-0.000472,0.000483,0.226416,0.974031
estimator,1716591080.355161,-1.172020,1.546733,0.008784,-0.000138,0.000575,0.233971,0.972243
real,124.746000,-1.098106,1.689909,0.008775,-0.000372,0.000438,0.203947,0.978982
odom,124.576000,-1.161286,1.647187,0.008750,-0.000244,0.000642,0.218129,0.975920
estimator,1716591080.620328,-1.171452,1.708911,0.008752,-0.000472,0.000483,0.226416,0.974031
odom,124.814000,-1.181190,1.598813,0.008735,-0.000382,0.000687,0.195209,0.980761
estimator,1716591080.910137,-1.161286,1.647187,0.008750,-0.000244,0.000642,0.218129,0.975920
odom,125.120000,-0.954771,1.739668,0.008762,-0.000131,0.000676,0.155936,0.987767
estimator,1716591081.099965,-1.181190,1.598813,0.008735,-0.000382,0.000687,0.195209,0.980761
odom,125.290000,-0.954925,1.815337,0.008797,-0.000082,0.000564,0.142390,0.989811
estimator,1716591081.300839,-0.954771,1.739668,0.008762,-0.000131,0.000676,0.155936,0.987767
odom,125.494000,-0.844469,1.748889,0.008742,-0.000302,0.000619,0.125869,0.992047
estimator,1716591081.497516,-0.954925,1.815337,0.008797,-0.000082,0.000564,0.142390,0.989811
odom,125.698000,-0.815106,1.737797,0.008735,-0.000077,0.000733,0.115238,0.993338
estimator,1716591081.668212,-0.844469,1.748889,0.008742,-0.000302,0.000619,0.125869,0.992047
real,126.038000,-0.784350,1.780306,0.008728,-0.000081,0.000760,0.095978,0.995383
odom,125.868000,-0.728643,1.773050,0.008734,-0.000029,0.000763,0.105949,0.994371
estimator,1716591081.850514,-0.815106,1.737797,0.008735,-0.000077,0.000733,0.115238,0.993338
odom,126.038000,-0.711540,1.750800,0.008728,-0.000081,0.000760,0.095978,0.995383
estimator,1716591082.030022,-0.728643,1.773050,0.008734,-0.000029,0.000763,0.105949,0.994371
odom,126.208000,-0.829910,1.768870,0.008736,-0.000104,0.000730,0.091376,0.995816
estimator,1716591082.203163,-0.711540,1.750800,0.008728,-0.000081,0.000760,0.095978,0.995383
odom,126.412000,-0.715592,1.872082,0.008777,-0.000054,0.000632,0.085782,0.996314
estimator,1716591082.389513,-0.829910,1.768870,0.008736,-0.000104,0.000730,0.091376,0.995816
real,126.752000,-0.606935,1.811728,0.008798,0.000013,0.000526,0.087751,0.996142
odom,126.582000,-0.577330,1.725417,0.008800,-0.000237,0.000473,0.082447,0.996595
estimator,1716591082.569329,-0.715592,1.872082,0.008777,-0.000054,0.000632,0.085782,0.996314
odom,126.752000,-0.595731,1.719831,0.008798,0.000013,0.000526,0.087751,0.996142
estimator,1716591082.748491,-0.577330,1.725417,0.008800,-0.000237,0.000473,0.082447,0.996595
real,127.126000,-0.513625,1.828507,0.008769,-0.000007,0.000632,0.092487,0.995714
odom,126.956000,-0.484346,1.799893,0.008747,0.000037,0.000670,0.087415,0.996172
estimator,1716591082.932838,-0.595731,1.719831,0.008798,0.000013,0.000526,0.087751,0.996142
odom,127.126000,-0.520861,1.911995,0.008769,-0.000007,0.000632,0.092487,0.995714
estimator,1716591083.113013,-0.484346,1.799893,0.008747,0.000037,0.000670,0.087415,0.996172
real,127.432000,-0.436115,1.842996,0.008768,-0.000221,0.000564,0.087589,0.996156
odom,127.296000,-0.545741,1.841568,0.008772,-0.000130,0.000633,0.093221,0.995645
estimator,1716591083.289863,-0.520861,1.911995,0.008769,-0.000007,0.000632,0.092487,0.995714
real,127.636000,-0.384714,1.851853,0.008733,-0.000158,0.000774,0.083006,0.996549
odom,127.466000,-0.467620,1.938374,0.008734,-0.000153,0.000769,0.086695,0.996235
estimator,1716591083.470140,-0.545741,1.841568,0.008772,-0.000130,0.000633,0.093221,0.995645
real,127.840000,-0.333664,1.860095,0.008737,-0.000032,0.000732,0.077439,0.996997
odom,127.670000,-0.341915,1.901597,0.008722,-0.000070,0.000783,0.082109,0.996623
estimator,1716591083.647017,-0.467620,1.938374,0.008734,-0.000153,0.000769,0.086695,0.996235
odom,127.840000,-0.391704,1.812476,0.008737,-0.000032,0.000732,0.077439,0.996997
estimator,1716591083.831423,-0.341915,1.901597,0.008722,-0.000070,0.000783,0.082109,0.996623
odom,128.010000,-0.364691,1.777667,0.008799,-0.000027,0.000562,0.073151,0.997321
estimator,1716591084.010284,-0.391704,1.812476,0.008737,-0.000032,0.000732,0.077439,0.996997
real,128.350000,-0.209103,1.877372,0.008796,-0.000099,0.000539,0.054003,0.998541
odom,128.180000,-0.339729,1.955567,0.008802,-0.000084,0.000525,0.067502,0.997719
estimator,1716591084.192478,-0.364691,1.777667,0.008799,-0.000027,0.000562,0.073151,0.997321
real,128.554000,-0.158306,1.882061,0.008790,-0.000148,0.000523,0.037283,0.999305
odom,128.384000,-0.198497,1.786267,0.008793,-0.000124,0.000448,0.050659,0.998716
estimator,1716591084.365190,-0.339729,1.955567,0.008802,-0.000084,0.000525,0.067502,0.997719
odom,128.554000,-0.178149,1.871474,0.008790,-0.000148,0.000523,0.037283,0.999305
estimator,1716591084.548241,-0.198497,1.786267,0.008793,-0.000124,0.000448,0.050659,0.998716
odom,128.724000,-0.068493,1.870754,0.008782,0.000030,0.000586,0.031101,0.999516
estimator,1716591084.730201,-0.178149,1.871474,0.008790,-0.000148,0.000523,0.037283,0.999305
odom,128.928000,-0.108800,1.797731,0.008814,-0.000095,0.000547,0.023643,0.999720
estimator,1716591084.917683,-0.068493,1.870754,0.008782,0.000030,0.000586,0.031101,0.999516
odom,129.098000,0.045673,1.800532,0.008815,-0.000056,0.000495,0.018504,0.999829
estimator,1716591085.113001,-0.108800,1.797731,0.008814,-0.000095,0.000547,0.023643,0.999720
odom,129.302000,-0.065084,1.920103,0.008798,-0.000016,0.000541,0.011257,0.999936
estimator,1716591085.305973,0.045673,1.800532,0.008815,-0.000056,0.000495,0.018504,0.999829
real,129.642000,0.116949,1.892160,0.008791,-0.000074,0.000614,-0.000708,1.000000
odom,129.472000,0.047604,1.928838,0.008801,-0.000035,0.000539,0.005975,0.999982
estimator,1716591085.500848,-0.065084,1.920103,0.008798,-0.000016,0.000541,0.011257,0.999936
real,129.846000,0.169226,1.891564,0.008791,-0.000057,0.000632,-0.013301,0.999911
odom,129.676000,0.047739,1.890756,0.008795,-0.000028,0.000589,-0.001713,0.999998
estimator,1716591085.692658,0.047604,1.928838,0.008801,-0.000035,0.000539,0.005975,0.999982
real,130.050000,0.221543,1.889433,0.008766,-0.000141,0.000638,-0.030663,0.999530
odom,129.880000,0.081811,1.965361,0.008804,0.000003,0.000511,-0.015895,0.999874
estimator,1716591085.893704,0.047739,1.890756,0.008795,-0.000028,0.000589,-0.001713,0.999998
real,130.254000,0.273079,1.885735,0.008775,-0.000024,0.000616,-0.038907,0.999243
odom,130.084000,0.170866,1.957363,0.008761,-0.000013,0.000681,-0.033616,0.999435
